Ingrediente_original,Ingrediente_limpio,Es_valido
acetone,ingrediente_basura,0
acetophenone/oxymethylene,ingrediente_basura,0
acetyl,ingrediente_basura,0
acetylacetonate,ingrediente_basura,0
acetylated,ingrediente_basura,0
acetyltartaric,ingrediente_basura,0
achillea,ingrediente_basura,0
achiote,ingrediente_basura,0
acid,ingrediente_basura,0
acid*,ingrediente_basura,0
acid**,ingrediente_basura,0
acid**approved,ingrediente_basura,0
acid**non-organic,ingrediente_basura,0
acid*.,ingrediente_basura,0
acid*.*,ingrediente_basura,0
acid*.*approved,ingrediente_basura,0
acid*.*denotes,ingrediente_basura,0
acid*.filled,ingrediente_basura,0
acid-acid,ingrediente_basura,0
acid-citric,ingrediente_basura,0
acid.,ingrediente_basura,0
acid.*grown,ingrediente_basura,0
acid.*of,ingrediente_basura,0
acid..,ingrediente_basura,0
acid.all,ingrediente_basura,0
acid.allergy,ingrediente_basura,0
acid.apple,apple,1
acid.basil,ingrediente_basura,0
acid.beechwood,ingrediente_basura,0
acid.burger,ingrediente_basura,0
acid.chicken,chicken,1
acid.chocolate,ingrediente_basura,0
acid.chorizo,ingrediente_basura,0
acid.cocoa,ingrediente_basura,0
acid.coffee,coffee,1
acid.contain,ingrediente_basura,0
acid.contains,ingrediente_basura,0
acid.cooked,ingrediente_basura,0
acid.crumble,ingrediente_basura,0
acid.dark,ingrediente_basura,0
acid.demi,ingrediente_basura,0
acid.egg,egg,1
acid.falafel,ingrediente_basura,0
acid.filled,ingrediente_basura,0
acid.flavouring,ingrediente_basura,0
acid.flour,ingrediente_basura,0
acid.fried,ingrediente_basura,0
acid.frozendo,ingrediente_basura,0
acid.fruits,ingrediente_basura,0
acid.gammon,ingrediente_basura,0
acid.garlic,ingrediente_basura,0
acid.glaze,ingrediente_basura,0
acid.grana,ingrediente_basura,0
acid.ingredients,ingrediente_basura,0
acid.just,ingrediente_basura,0
acid.lemon,ingrediente_basura,0
acid.lincolnshire,ingrediente_basura,0
acid.mango,ingrediente_basura,0
acid.margarine,ingrediente_basura,0
acid.margarinecontains,ingrediente_basura,0
acid.mature,ingrediente_basura,0
acid.meringue,ingrediente_basura,0
acid.milk,milk,1
acid.mixed,ingrediente_basura,0
acid.mixedfruitscontain,ingrediente_basura,0
acid.mushroom,ingrediente_basura,0
acid.none,ingrediente_basura,0
acid.noneingredients,ingrediente_basura,0
acid.of,ingrediente_basura,0
acid.onion,onion,1
acid.organic,ingrediente_basura,0
acid.packaged,ingrediente_basura,0
acid.partially,ingrediente_basura,0
acid.per,ingrediente_basura,0
acid.pimiento,ingrediente_basura,0
acid.plum,ingrediente_basura,0
acid.pork,pork,1
acid.prawn,ingrediente_basura,0
acid.prepared,ingrediente_basura,0
acid.raspberry,ingrediente_basura,0
acid.rice,rice,1
acid.roast,ingrediente_basura,0
acid.rusk,ingrediente_basura,0
acid.salmon,ingrediente_basura,0
acid.salted,ingrediente_basura,0
acid.sauce,ingrediente_basura,0
acid.sausage,ingrediente_basura,0
acid.sausages,ingrediente_basura,0
acid.semi-dried,ingrediente_basura,0
acid.smoked,ingrediente_basura,0
acid.soaked,ingrediente_basura,0
acid.soft,ingrediente_basura,0
acid.soya,ingrediente_basura,0
acid.strawberry,ingrediente_basura,0
acid.sugar,ingrediente_basura,0
acid.sundried,ingrediente_basura,0
acid.sweet,ingrediente_basura,0
acid.tofu,tofu,1
acid.tofuã‚,tofu,1
acid.tomato,tomato,1
acid.tuna,ingrediente_basura,0
acid.vanilla,ingrediente_basura,0
acid.vegetable,ingrediente_basura,0
acid.vegetables,ingrediente_basura,0
acid.vine,ingrediente_basura,0
acid.wheat,ingrediente_basura,0
acid.white,ingrediente_basura,0
acid.with,ingrediente_basura,0
acid.yogurt,ingrediente_basura,0
acid.â€ from,ingrediente_basura,0
acid.â€‹â€‹â€‹egg,egg,1
acid.â€‹â€‹â€‹â€‹â€‹â€‹ingredients,ingrediente_basura,0
acid.ã‚,ingrediente_basura,0
acid/,ingrediente_basura,0
acid/e,ingrediente_basura,0
acid/glycerin,ingrediente_basura,0
acid/isobutyl,ingrediente_basura,0
acid/neopentyl,ingrediente_basura,0
acidallergy,ingrediente_basura,0
acidbeef,beef,1
acidcarbonated,ingrediente_basura,0
acidcheese,cheese,1
aciddoes,ingrediente_basura,0
acide,ingrediente_basura,0
acidesters,ingrediente_basura,0
acideyes,ingrediente_basura,0
acidfortified,ingrediente_basura,0
acidfrench,ingrediente_basura,0
acidicty,ingrediente_basura,0
acidification,ingrediente_basura,0
acidified,ingrediente_basura,0
acidifier,ingrediente_basura,0
acidifiers,ingrediente_basura,0
acidifying,ingrediente_basura,0
acidingredients,ingrediente_basura,0
acidity,ingrediente_basura,0
acidiulant,ingrediente_basura,0
acidlemon,ingrediente_basura,0
acidlentil,ingrediente_basura,0
acidmade,ingrediente_basura,0
acidmalted,ingrediente_basura,0
acidmature,ingrediente_basura,0
acidmini,ingrediente_basura,0
acidmixed,ingrediente_basura,0
acidnapoli,ingrediente_basura,0
acidophillus,ingrediente_basura,0
acidophillusfruits,ingrediente_basura,0
acidophillusskimmedmilk,milk,1
acidophilus,ingrediente_basura,0
acidophiluspear,ingrediente_basura,0
acidophilusskimmedmilk,milk,1
acidophilusstrawberry,ingrediente_basura,0
acidophiluswholemilk,milk,1
acidpeanuts,ingrediente_basura,0
acidpear,ingrediente_basura,0
acidpeppers,ingrediente_basura,0
acidpitted,ingrediente_basura,0
acidpotatoes,potato,1
acidquinoa,ingrediente_basura,0
acidred,ingrediente_basura,0
acidreduced,ingrediente_basura,0
acidrefreshingly,ingrediente_basura,0
acids,ingrediente_basura,0
acids-,ingrediente_basura,0
acids.,ingrediente_basura,0
acids.allergy,ingrediente_basura,0
acids.belgian,ingrediente_basura,0
acids.contain,ingrediente_basura,0
acids.contains,ingrediente_basura,0
acids.croutons,ingrediente_basura,0
acids.dark,ingrediente_basura,0
acids.for,ingrediente_basura,0
acids.fortified,ingrediente_basura,0
acids.glacã©,ingrediente_basura,0
acids.ingredients,ingrediente_basura,0
acids.lemon,ingrediente_basura,0
acids.packaged,ingrediente_basura,0
acids.smoked,ingrediente_basura,0
acids.strawberry,ingrediente_basura,0
acids.total,ingrediente_basura,0
acids.vegetable,ingrediente_basura,0
acids.wheat,ingrediente_basura,0
acids.ã‚,ingrediente_basura,0
acidsallergy,ingrediente_basura,0
acidsdried,ingrediente_basura,0
acidsea,ingrediente_basura,0
acidseedlip,ingrediente_basura,0
acidsesame,ingrediente_basura,0
acidshallot,ingrediente_basura,0
acidskeleton,ingrediente_basura,0
acidsmoked,ingrediente_basura,0
acidsoft,ingrediente_basura,0
acidsoured,ingrediente_basura,0
acidspices,ingrediente_basura,0
acidstrawberry,ingrediente_basura,0
acidswheat,ingrediente_basura,0
acids},ingrediente_basura,0
acidthai,ingrediente_basura,0
acidty,ingrediente_basura,0
acidulant,ingrediente_basura,0
acidulants,ingrediente_basura,0
acidunsalted,ingrediente_basura,0
acidvanilla,ingrediente_basura,0
acidvegetable,ingrediente_basura,0
acidwater,ingrediente_basura,0
acidwheatflour,ingrediente_basura,0
acidwhite,ingrediente_basura,0
acidwholemeal,ingrediente_basura,0
acidwholemealwheatflour,ingrediente_basura,0
acidyogurt,ingrediente_basura,0
acid{citric,ingrediente_basura,0
acid},ingrediente_basura,0
acidâ€ .â€,ingrediente_basura,0
acidâ€ .â€ permitted,ingrediente_basura,0
acidã‚,ingrediente_basura,0
acipenser,ingrediente_basura,0
acitate*,ingrediente_basura,0
acitic,ingrediente_basura,0
ackee,ingrediente_basura,0
acknowledgement.,ingrediente_basura,0
acmella,ingrediente_basura,0
acrylamide/sodium,ingrediente_basura,0
acrylate,ingrediente_basura,0
acrylate/isobornyl,ingrediente_basura,0
acrylate/sodium,ingrediente_basura,0
acrylates,ingrediente_basura,0
acrylates/,ingrediente_basura,0
acrylates/beheneth-,ingrediente_basura,0
acrylates/c-,ingrediente_basura,0
acrylates/carbamate,ingrediente_basura,0
acrylates/dimethicone,ingrediente_basura,0
acrylates/palmeth-,ingrediente_basura,0
acrylates/steareth-,tea,1
acrylic,ingrediente_basura,0
acrylonitrile/methyl,ingrediente_basura,0
acryloyldimethyl,ingrediente_basura,0
acryloyldimethyltaurate,ingrediente_basura,0
acryloyldimethyltaurate/vp,ingrediente_basura,0
actiregularis,ingrediente_basura,0
actiregularisâ®,ingrediente_basura,0
activated,ingrediente_basura,0
activatedbarley,ingrediente_basura,0
activatedpili,ingrediente_basura,0
active,ingrediente_basura,0
activity,ingrediente_basura,0
activity.,ingrediente_basura,0
actual,ingrediente_basura,0
actually,ingrediente_basura,0
aculeatus,ingrediente_basura,0
acutifolia,ingrediente_basura,0
acylates/c-,ingrediente_basura,0
ad,ingrediente_basura,0
adansonia,ingrediente_basura,0
adazuki,ingrediente_basura,0
add,ingrediente_basura,0
added,ingrediente_basura,0
added!,ingrediente_basura,0
added.,ingrediente_basura,0
addedmilkpowder,milk,1
addedmilkprotein,milk,1
adding,ingrediente_basura,0
addition,ingrediente_basura,0
additional,ingrediente_basura,0
additions,ingrediente_basura,0
additive,ingrediente_basura,0
additive-free,ingrediente_basura,0
additives,ingrediente_basura,0
additivespork,pork,1
adds,ingrediente_basura,0
adenosine,ingrediente_basura,0
adhesive,ingrediente_basura,0
adipate,ingrediente_basura,0
adipe,ingrediente_basura,0
adipic,ingrediente_basura,0
adjuster,ingrediente_basura,0
adler,ingrediente_basura,0
adnams,ingrediente_basura,0
adobo,ingrediente_basura,0
aduki,ingrediente_basura,0
aduki*,ingrediente_basura,0
adult,ingrediente_basura,0
adverse,ingrediente_basura,0
advice,ingrediente_basura,0
advice!,ingrediente_basura,0
advicefor,ingrediente_basura,0
adzuki,ingrediente_basura,0
aegle,ingrediente_basura,0
aeglefinus,ingrediente_basura,0
aerated,ingrediente_basura,0
aerial,ingrediente_basura,0
aero,ingrediente_basura,0
aesculus,ingrediente_basura,0
aestivum,ingrediente_basura,0
affect,ingrediente_basura,0
affine,ingrediente_basura,0
africa,ingrediente_basura,0
african,ingrediente_basura,0
african.,ingrediente_basura,0
africana,ingrediente_basura,0
after,ingrediente_basura,0
afternoon,ingrediente_basura,0
aftershave,ingrediente_basura,0
ag,ingrediente_basura,0
agar,ingrediente_basura,0
agar*,ingrediente_basura,0
agar-agar,ingrediente_basura,0
agar.,ingrediente_basura,0
agar.allergy,ingrediente_basura,0
agaricus,ingrediente_basura,0
agave,ingrediente_basura,0
agave.,ingrediente_basura,0
aged,ingrediente_basura,0
ageing,ingrediente_basura,0
agent,ingrediente_basura,0
agent*,ingrediente_basura,0
agent-ascorbic,ingrediente_basura,0
agent-pectin,ingrediente_basura,0
agent-silicon,ingrediente_basura,0
agent.apricot,ingrediente_basura,0
agent/leavening,ingrediente_basura,0
agente,ingrediente_basura,0
agents,ingrediente_basura,0
agents*,ingrediente_basura,0
agents.,ingrediente_basura,0
agentâ€‹â€‹â€‹,ingrediente_basura,0
agentã‚,ingrediente_basura,0
agonis,ingrediente_basura,0
agricole,ingrediente_basura,0
agricultural,ingrediente_basura,0
agriculture,ingrediente_basura,0
agriculture.,ingrediente_basura,0
agriculture.soya,ingrediente_basura,0
agriculturemay,ingrediente_basura,0
agricultureã‚,ingrediente_basura,0
agur,ingrediente_basura,0
ahtanum,ingrediente_basura,0
aid,ingrediente_basura,0
aids,ingrediente_basura,0
aioli,ingrediente_basura,0
air,ingrediente_basura,0
airheads,ingrediente_basura,0
ajowain,ingrediente_basura,0
ajowainallergy,ingrediente_basura,0
ajowan,ingrediente_basura,0
ajwain,ingrediente_basura,0
ajwain.,ingrediente_basura,0
ajwan,ingrediente_basura,0
ajwian,ingrediente_basura,0
aka,ingrediente_basura,0
alag,ingrediente_basura,0
alalunga,ingrediente_basura,0
alanine,ingrediente_basura,0
alaria,ingrediente_basura,0
alaska,ingrediente_basura,0
alaskan,ingrediente_basura,0
alaskantheragra,ingrediente_basura,0
alaskapollock,ingrediente_basura,0
alba,ingrediente_basura,0
alba*,ingrediente_basura,0
alba/beeswax*,ingrediente_basura,0
alba/beeswax/cire,ingrediente_basura,0
albacares,ingrediente_basura,0
albacore,ingrediente_basura,0
albicans,ingrediente_basura,0
albidum,ingrediente_basura,0
albidus,ingrediente_basura,0
albizia,ingrediente_basura,0
album,ingrediente_basura,0
albumen,ingrediente_basura,0
albumin,ingrediente_basura,0
alc.,ingrediente_basura,0
alchol,ingrediente_basura,0
alcohol,ingrediente_basura,0
alcohol*,ingrediente_basura,0
alcohol**,ingrediente_basura,0
alcohol**denat,ingrediente_basura,0
alcohol-free,ingrediente_basura,0
alcohol.,ingrediente_basura,0
alcohol.ingredients,ingrediente_basura,0
alcoholates,ingrediente_basura,0
alcoholic,ingrediente_basura,0
alcohols,ingrediente_basura,0
alcool,ingrediente_basura,0
aldehyde,ingrediente_basura,0
alder,ingrediente_basura,0
ale,ingrediente_basura,0
alejandria,ingrediente_basura,0
aleppo,ingrediente_basura,0
aleurites,ingrediente_basura,0
alfalfa,ingrediente_basura,0
alfalfa*,ingrediente_basura,0
alfonso,ingrediente_basura,0
alga,ingrediente_basura,0
alga-lithohamnium,ingrediente_basura,0
algae,ingrediente_basura,0
algae*,ingrediente_basura,0
algal,ingrediente_basura,0
algin,ingrediente_basura,0
alginate,ingrediente_basura,0
alginate-,ingrediente_basura,0
alginate.,ingrediente_basura,0
alginate.allergy,tea,1
alginate.strawberry,ingrediente_basura,0
alginate.vegetable,ingrediente_basura,0
alginatesalted,ingrediente_basura,0
alginic,ingrediente_basura,0
aliiance,ingrediente_basura,0
alimentari,ingrediente_basura,0
alimentarius,ingrediente_basura,0
alimentary,ingrediente_basura,0
alkali,ingrediente_basura,0
alkaline,ingrediente_basura,0
alkalised,ingrediente_basura,0
alkalising,ingrediente_basura,0
alkalized,ingrediente_basura,0
alkane,ingrediente_basura,0
alkyl,ingrediente_basura,0
all,ingrediente_basura,0
all!,ingrediente_basura,0
all-butter,butter,1
allantoin,ingrediente_basura,0
allergen,ingrediente_basura,0
allergens,ingrediente_basura,0
allergens-,ingrediente_basura,0
allergents,ingrediente_basura,0
allergy,ingrediente_basura,0
alliance,ingrediente_basura,0
allies,ingrediente_basura,0
alllura,ingrediente_basura,0
allsorts,ingrediente_basura,0
allspice,ingrediente_basura,0
allspice*,ingrediente_basura,0
allspice.,ingrediente_basura,0
allspice.flour,ingrediente_basura,0
allspice.ingredients,ingrediente_basura,0
allura,ingrediente_basura,0
allyl,ingrediente_basura,0
almond,ingrediente_basura,0
almond&,ingrediente_basura,0
almond*,ingrediente_basura,0
almond-caramel,ingrediente_basura,0
almond.,ingrediente_basura,0
almondbase,ingrediente_basura,0
almondbiscuit,ingrediente_basura,0
almondbutter,butter,1
almondessence,ingrediente_basura,0
almondextract,ingrediente_basura,0
almondflakes,ingrediente_basura,0
almondflavour,ingrediente_basura,0
almondflavouring,ingrediente_basura,0
almondflavourings,ingrediente_basura,0
almondflour,ingrediente_basura,0
almondflour.,ingrediente_basura,0
almondmilk,milk,1
almondnibs,ingrediente_basura,0
almondoil,ingrediente_basura,0
almondoil.,ingrediente_basura,0
almondpaste,ingrediente_basura,0
almondpaste*,ingrediente_basura,0
almondpieces,ingrediente_basura,0
almondpowder,ingrediente_basura,0
almondpraline,ingrediente_basura,0
almonds,ingrediente_basura,0
almonds#,ingrediente_basura,0
almonds*,ingrediente_basura,0
almonds.,ingrediente_basura,0
almonds.of,ingrediente_basura,0
almondshalves,ingrediente_basura,0
almondslices,ingrediente_basura,0
almondsnut,ingrediente_basura,0
almondsnuts,ingrediente_basura,0
almondswhey,ingrediente_basura,0
aloe,ingrediente_basura,0
aloo,ingrediente_basura,0
alpha,ingrediente_basura,0
alpha-,ingrediente_basura,0
alpha-amylase,ingrediente_basura,0
alpha-cyclodextrin,ingrediente_basura,0
alpha-glucan,ingrediente_basura,0
alpha-isomethyl,ingrediente_basura,0
alpha-lsomethyl,ingrediente_basura,0
alpha-tocopherol,ingrediente_basura,0
alpha-tocopherol.,ingrediente_basura,0
alphabites,ingrediente_basura,0
alphaisomethyl,ingrediente_basura,0
alphatocopherol,ingrediente_basura,0
alphonso,ingrediente_basura,0
alpina,ingrediente_basura,0
alpine,ingrediente_basura,0
alpinum,ingrediente_basura,0
also,ingrediente_basura,0
alstromeria,ingrediente_basura,0
alternative,ingrediente_basura,0
alternifolia,ingrediente_basura,0
althaea,ingrediente_basura,0
althea,ingrediente_basura,0
althernifolia,ingrediente_basura,0
although,ingrediente_basura,0
alu,ingrediente_basura,0
alubia,ingrediente_basura,0
alum,ingrediente_basura,0
alumina,ingrediente_basura,0
aluminised,ingrediente_basura,0
aluminium,ingrediente_basura,0
aluminum,ingrediente_basura,0
always,ingrediente_basura,0
alypum,ingrediente_basura,0
amara,ingrediente_basura,0
amaranth,ingrediente_basura,0
amaranth*,ingrediente_basura,0
amaranth.allergy,ingrediente_basura,0
amaranth.may,ingrediente_basura,0
amaranth.total,ingrediente_basura,0
amaranthus,ingrediente_basura,0
amarena,ingrediente_basura,0
amaretti,ingrediente_basura,0
amaretto,ingrediente_basura,0
amarillo,ingrediente_basura,0
amazon,ingrediente_basura,0
amber,ingrediente_basura,0
amchoor,ingrediente_basura,0
amchur,ingrediente_basura,0
amend,ingrediente_basura,0
amended,ingrediente_basura,0
ameretto,ingrediente_basura,0
american,ingrediente_basura,0
americana,ingrediente_basura,0
americanus,ingrediente_basura,0
amfissa,ingrediente_basura,0
amidated,ingrediente_basura,0
amilk,milk,1
amino,ingrediente_basura,0
aminobenzoic,ingrediente_basura,0
aminomethyl,ingrediente_basura,0
aminos*,ingrediente_basura,0
amla,ingrediente_basura,0
ammonia,ingrediente_basura,0
ammonium,ingrediente_basura,0
ammoniumhydrogen-,ingrediente_basura,0
amodimethicone,ingrediente_basura,0
amongst,ingrediente_basura,0
amontillado,ingrediente_basura,0
amorphophallus,ingrediente_basura,0
amount,ingrediente_basura,0
amp,ingrediente_basura,0
amphoacetate,ingrediente_basura,0
amphoteric,ingrediente_basura,0
ample,ingrediente_basura,0
amsterdam,ingrediente_basura,0
amydalus,ingrediente_basura,0
amygdalus,ingrediente_basura,0
amyl,ingrediente_basura,0
amylase,ingrediente_basura,0
amylase*,ingrediente_basura,0
amyloglucosidase,ingrediente_basura,0
amyris,ingrediente_basura,0
an,ingrediente_basura,0
anacardiaceae,ingrediente_basura,0
anaheim,ingrediente_basura,0
analogue,ingrediente_basura,0
ananas,ingrediente_basura,0
ananassa,ingrediente_basura,0
anatto,ingrediente_basura,0
anchiovy,ingrediente_basura,0
ancho,ingrediente_basura,0
anchoita,ingrediente_basura,0
anchoitafish,fish,1
anchor,ingrediente_basura,0
anchovies,ingrediente_basura,0
anchoviescontain,ingrediente_basura,0
anchoviesfish,fish,1
anchovy,ingrediente_basura,0
anchovyextract,ingrediente_basura,0
anchovyfillets,ingrediente_basura,0
anchovyfish,fish,1
anchovyfishextract,fish,1
anchovyfisholive,fish,1
anchovypaste,ingrediente_basura,0
anchovypuree,ingrediente_basura,0
ancient,ingrediente_basura,0
and,ingrediente_basura,0
and*,ingrediente_basura,0
and/,ingrediente_basura,0
and/maize,maize,1
and/or,ingrediente_basura,0
and/orbean*,ingrediente_basura,0
and/orglucose,ingrediente_basura,0
and/orsoybean*,ingrediente_basura,0
andalmond,ingrediente_basura,0
andbarley,ingrediente_basura,0
andbarleymalt,ingrediente_basura,0
andbean,ingrediente_basura,0
andbran,ingrediente_basura,0
andcelery,ingrediente_basura,0
anddiglycerides,ingrediente_basura,0
andeggbites,egg,1
andeggs.,egg,1
andfilling,ingrediente_basura,0
andfishoil,fish,1
andflakes,ingrediente_basura,0
andflour,ingrediente_basura,0
andflours,ingrediente_basura,0
andgluten,ingrediente_basura,0
andhazelnuts,ingrediente_basura,0
andlacticferments,ingrediente_basura,0
andlecithin,ingrediente_basura,0
andlecithins,ingrediente_basura,0
andmalt,ingrediente_basura,0
andmilkminerals,milk,1
andmilkproteins,milk,1
andmix,ingrediente_basura,0
andmustard,ingrediente_basura,0
andoatmeal,oatmeal,1
